cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,calmar,positive_day_ratio,observations,strategy,regime
0.15643394779251052,1.9365456460403756,0.32680169662532493,3.36822905856296,10.291602185218645,-0.052310633144345475,37.02011483395144,0.4117647058823529,34,full_pipeline_xy_qaoa,sideway_high_vol
-0.19566364633068167,-0.3900165989762169,0.2936909869624509,-1.6347686094033882,-1.6153865822086735,-0.25766534182843126,-1.5136556442112143,0.43243243243243246,111,full_pipeline_xy_qaoa,sideway_low_vol
-0.1304826529795058,-0.7032785539023723,0.5441316031578093,-2.015614747460206,-1.7237560131797525,-0.2403938698683371,-2.9255261554196683,0.4827586206896552,29,liquidity_topk_exact,bear_high_vol
-0.02822560128027185,-0.9992646497112928,,,,0.0,,0.0,1,liquidity_topk_exact,bear_low_vol
-0.008589800172969175,-0.5155107481677719,0.2183518901335441,-3.3760037847627085,,-0.01868917705835549,-27.58338403869416,0.6666666666666666,3,liquidity_topk_exact,bull_high_vol
0.3528860751178451,1.5033873991956686,0.3851001017829484,2.502640823922896,4.537708658330265,-0.17862232332329142,8.416570623564578,0.5421686746987951,83,liquidity_topk_exact,bull_low_vol
0.17317317920296404,2.2665984759042033,0.3567673292520066,3.4137280466649487,10.747890004010172,-0.1022011434020147,22.177819155979442,0.4411764705882353,34,liquidity_topk_exact,sideway_high_vol
-0.17027005998800537,-0.3454172752308584,0.41295466883287474,-0.8922543330104981,-1.1581777552354817,-0.38449921466987913,-0.898356256793462,0.4864864864864865,111,liquidity_topk_exact,sideway_low_vol
-0.19169542364957937,-0.8426528258317122,0.6097316650083207,-2.773424733119599,-2.290507841388436,-0.2097645106746432,-4.017137232230456,0.4827586206896552,29,markowitz_mean_variance,bear_high_vol
-0.06700576087642718,-0.9999999743257088,,,,0.0,,0.0,1,markowitz_mean_variance,bear_low_vol
0.028113438880874364,9.26708188946731,0.10890574717566404,21.24863503057711,,0.0,,1.0,3,markowitz_mean_variance,bull_high_vol
